corrida_id,piloto_id,circuito_id,construtor_id,numero,grid,posicao_ordem,pontos
50,25,16,3,17.0,18,22,0.0
51,8,17,6,6.0,2,1,10.0
51,4,17,1,1.0,4,2,8.0
51,13,17,6,5.0,3,3,6.0
51,20,17,5,19.0,17,4,5.0
51,18,17,11,7.0,10,5,4.0
51,24,17,5,18.0,11,6,3.0
51,2,17,2,9.0,8,7,2.0
51,14,17,9,14.0,5,8,1.0
51,5,17,4,4.0,13,9,0.0
51,17,17,9,15.0,7,10,0.0
51,21,17,4,3.0,18,11,0.0
51,25,17,3,17.0,19,12,0.0
51,15,17,7,12.0,12,13,0.0
51,11,17,8,22.0,20,14,0.0
51,22,17,11,8.0,16,15,0.0
51,3,17,3,16.0,15,16,0.0
51,29,17,12,21.0,22,17,0.0
51,9,17,2,10.0,9,18,0.0
51,1,17,1,2.0,1,19,0.0
51,23,17,7,11.0,6,20,0.0
51,16,17,12,20.0,21,21,0.0
51,19,17,8,23.0,14,22,0.0
52,8,18,6,6.0,3,1,10.0
52,13,18,6,5.0,1,2,8.0
52,4,18,1,1.0,4,3,6.0
52,3,18,3,16.0,10,4,5.0
52,9,18,2,10.0,7,5,4.0
52,2,18,2,9.0,6,6,3.0
52,1,18,1,2.0,2,7,2.0
52,15,18,7,12.0,8,8,1.0
52,14,18,9,14.0,9,9,0.0
52,6,18,3,17.0,19,10,0.0
52,23,18,7,11.0,15,11,0.0
52,11,18,8,22.0,18,12,0.0
52,24,18,5,18.0,14,13,0.0
52,19,18,8,23.0,20,14,0.0
52,16,18,12,20.0,21,15,0.0
52,22,18,11,8.0,11,16,0.0
52,5,18,4,4.0,17,17,0.0
52,20,18,5,19.0,13,18,0.0
52,18,18,11,7.0,16,19,0.0
52,17,18,9,15.0,5,20,0.0
52,29,18,12,21.0,22,21,0.0
52,21,18,4,3.0,12,22,0.0
53,4,3,4,1.0,4,1,10.0
53,30,3,6,5.0,1,2,8.0
53,8,3,1,3.0,22,3,6.0
53,18,3,11,12.0,3,4,5.0
53,31,3,1,4.0,5,5,4.0
53,17,3,3,9.0,7,6,3.0
53,3,3,3,10.0,12,7,2.0
53,32,3,9,15.0,8,8,1.0
53,13,3,6,6.0,2,9,0.0
53,14,3,9,14.0,13,10,0.0
53,24,3,5,20.0,15,11,0.0
53,2,3,2,16.0,10,12,0.0
53,26,3,5,21.0,16,13,0.0
53,23,3,7,7.0,17,14,0.0
53,22,3,11,11.0,6,15,0.0
53,15,3,7,8.0,14,16,0.0
53,33,3,13,18.0,19,17,0.0
53,11,3,8,22.0,20,18,0.0
53,34,3,8,23.0,21,19,0.0
53,35,3,2,17.0,11,20,0.0
53,21,3,4,2.0,9,21,0.0
53,27,3,13,19.0,18,22,0.0
54,21,2,4,2.0,1,1,10.0
54,4,2,4,1.0,7,2,8.0
54,18,2,11,12.0,2,3,6.0
54,31,2,1,4.0,5,4,5.0
54,13,2,6,6.0,21,5,4.0
54,30,2,6,5.0,14,6,3.0
54,35,2,2,17.0,10,7,2.0
54,23,2,7,7.0,22,8,1.0
54,15,2,7,8.0,9,9,0.0
54,22,2,11,11.0,20,10,0.0
54,24,2,5,20.0,13,11,0.0
54,27,2,13,19.0,15,12,0.0
54,33,2,13,18.0,16,13,0.0
54,11,2,8,22.0,17,14,0.0
54,2,2,2,16.0,11,15,0.0
54,26,2,5,21.0,12,16,0.0
54,34,2,8,23.0,18,17,0.0
54,32,2,9,15.0,8,18,0.0
54,17,2,3,9.0,4,19,0.0
54,14,2,9,14.0,19,20,0.0
54,3,2,3,10.0,3,21,0.0
54,8,2,1,3.0,6,22,0.0
55,4,1,4,1.0,3,1,10.0
55,8,1,1,3.0,4,2,8.0
55,23,1,7,7.0,6,3,6.0
55,2,1,2,16.0,8,4,5.0
55,21,1,4,2.0,2,5,4.0
55,35,1,2,17.0,19,6,3.0
55,22,1,11,11.0,16,7,2.0
55,14,1,9,14.0,11,8,1.0
55,26,1,5,21.0,18,9,0.0
55,18,1,11,12.0,1,10,0.0
55,27,1,13,19.0,17,11,0.0
55,11,1,8,22.0,21,12,0.0
55,34,1,8,23.0,22,13,0.0
55,31,1,1,4.0,5,14,0.0
55,33,1,13,18.0,20,15,0.0
55,24,1,5,20.0,12,16,0.0
55,30,1,6,5.0,10,17,0.0
55,17,1,3,9.0,7,18,0.0
55,32,1,9,15.0,13,19,0.0
55,15,1,7,8.0,9,20,0.0
55,3,1,3,10.0,14,21,0.0
55,13,1,6,6.0,15,22,0.0
56,30,21,6,5.0,1,1,10.0
56,4,21,4,1.0,5,2,8.0
56,31,21,1,4.0,7,3,6.0
56,13,21,6,6.0,4,4,5.0
56,8,21,1,3.0,8,5,4.0
56,17,21,3,9.0,10,6,3.0
56,18,21,11,12.0,2,7,2.0
56,21,21,4,2.0,11,8,1.0
56,23,21,7,7.0,6,9,0.0
56,22,21,11,11.0,3,10,0.0
56,3,21,3,10.0,13,11,0.0
56,35,21,2,17.0,12,12,0.0
56,2,21,2,16.0,15,13,0.0
56,24,21,5,20.0,16,14,0.0
56,26,21,5,21.0,18,15,0.0
56,33,21,13,18.0,19,16,0.0
56,14,21,9,14.0,14,17,0.0
56,11,21,8,22.0,21,18,0.0
56,32,21,9,15.0,17,19,0.0
56,34,21,8,23.0,22,20,0.0
56,15,21,7,8.0,9,21,0.0
56,27,21,13,19.0,20,22,0.0
57,30,20,6,5.0,2,1,10.0
57,4,20,4,1.0,1,2,8.0
57,13,20,6,6.0,3,3,6.0
57,8,20,1,3.0,5,4,5.0
57,22,20,11,11.0,4,5,4.0
57,21,20,4,2.0,11,6,3.0
57,3,20,3,10.0,22,7,2.0
57,35,20,2,17.0,9,8,1.0
57,15,20,7,8.0,7,9,0.0
57,2,20,2,16.0,13,10,0.0
57,26,20,5,21.0,17,11,0.0
57,33,20,13,18.0,18,12,0.0
57,27,20,13,19.0,16,13,0.0
57,23,20,7,7.0,10,14,0.0
57,31,20,1,4.0,8,15,0.0
57,11,20,8,22.0,20,16,0.0
57,36,20,8,23.0,21,17,0.0
57,18,20,11,12.0,6,18,0.0
57,32,20,9,15.0,15,19,0.0
57,17,20,3,9.0,19,20,0.0
57,14,20,9,14.0,12,21,0.0
57,24,20,5,20.0,14,22,0.0
58,4,4,4,1.0,1,1,10.0
58,30,4,6,5.0,3,2,8.0
58,21,4,4,2.0,2,3,6.0
58,13,4,6,6.0,4,4,5.0
58,8,4,1,3.0,9,5,4.0
58,18,4,11,12.0,8,6,3.0
58,22,4,11,11.0,5,7,2.0
58,2,4,2,16.0,10,8,1.0
58,17,4,3,9.0,11,9,0.0
58,15,4,7,8.0,7,10,0.0
58,3,4,3,10.0,13,11,0.0
58,35,4,2,17.0,22,12,0.0
58,32,4,9,15.0,14,13,0.0
58,14,4,9,14.0,21,14,0.0
58,24,4,5,20.0,15,15,0.0
58,33,4,13,18.0,17,16,0.0
58,11,4,8,22.0,19,17,0.0
58,27,4,13,19.0,18,18,0.0
58,26,4,5,21.0,16,19,0.0
58,23,4,7,7.0,6,20,0.0
58,31,4,1,4.0,12,21,0.0
58,36,4,8,23.0,20,22,0.0
59,4,6,4,1.0,1,1,10.0
59,31,6,1,4.0,4,2,8.0
59,14,6,9,14.0,7,3,6.0
59,22,6,11,11.0,5,4,5.0
59,30,6,6,5.0,22,5,4.0
59,21,6,4,2.0,9,6,3.0
59,2,6,2,16.0,15,7,2.0
59,23,6,7,7.0,10,8,1.0
59,13,6,6,6.0,21,9,0.0
59,24,6,5,20.0,12,10,0.0
59,18,6,11,12.0,13,11,0.0
59,27,6,13,19.0,16,12,0.0
59,26,6,5,21.0,18,13,0.0
59,35,6,2,17.0,14,14,0.0
59,33,6,13,18.0,17,15,0.0
59,36,6,8,23.0,20,16,0.0
59,15,6,7,8.0,6,17,0.0
59,32,6,9,15.0,11,18,0.0
59,3,6,3,10.0,8,19,0.0
59,8,6,1,3.0,3,20,0.0
59,17,6,3,9.0,2,21,0.0
59,11,6,8,22.0,19,22,0.0
60,4,9,4,1.0,1,1,10.0
60,30,9,6,5.0,3,2,8.0
60,8,9,1,3.0,2,3,6.0
60,21,9,4,2.0,5,4,5.0
60,13,9,6,6.0,4,5,4.0
60,31,9,1,4.0,8,6,3.0
60,2,9,2,16.0,9,7,2.0
60,35,9,2,17.0,10,8,1.0
60,3,9,3,10.0,12,9,0.0
60,22,9,11,11.0,6,10,0.0
60,15,9,7,8.0,22,11,0.0
60,14,9,9,14.0,11,12,0.0
60,24,9,5,20.0,13,13,0.0
60,32,9,9,15.0,14,14,0.0
60,27,9,13,19.0,18,15,0.0
60,33,9,13,18.0,16,16,0.0
60,11,9,8,22.0,20,17,0.0
60,36,9,8,23.0,21,18,0.0
60,18,9,11,12.0,19,19,0.0
60,26,9,5,21.0,15,20,0.0
60,23,9,7,7.0,7,21,0.0
60,17,9,3,9.0,17,22,0.0
61,4,7,4,1.0,1,1,10.0
61,30,7,6,5.0,5,2,8.0
61,8,7,1,3.0,3,3,6.0
61,21,7,4,2.0,2,4,5.0
61,13,7,6,6.0,10,5,4.0
61,15,7,7,8.0,4,6,3.0
61,2,7,2,16.0,13,7,2.0
61,14,7,9,14.0,22,8,1.0
61,18,7,11,12.0,8,9,0.0
61,26,7,5,21.0,17,10,0.0
61,32,7,9,15.0,12,11,0.0
61,17,7,3,9.0,16,12,0.0
61,24,7,5,20.0,15,13,0.0
61,33,7,13,18.0,18,14,0.0
61,11,7,8,22.0,20,15,0.0
61,35,7,2,17.0,11,16,0.0
61,23,7,7,7.0,14,17,0.0
61,31,7,1,4.0,7,18,0.0
61,22,7,11,11.0,9,19,0.0
61,36,7,8,23.0,21,20,0.0
61,3,7,3,10.0,6,21,0.0
61,27,7,13,19.0,19,22,0.0
62,30,19,6,5.0,1,1,10.0
62,13,19,6,6.0,2,2,8.0
62,21,19,4,2.0,3,3,6.0
62,15,19,7,8.0,22,4,5.0
62,4,19,4,1.0,5,5,4.0
62,22,19,11,11.0,4,6,3.0
62,14,19,9,14.0,17,7,2.0
62,24,19,5,20.0,20,8,1.0
62,3,19,3,10.0,21,9,0.0
62,23,19,7,7.0,8,10,0.0
62,27,19,13,19.0,14,11,0.0
62,35,19,2,17.0,6,12,0.0
62,33,19,13,18.0,15,13,0.0
62,11,19,8,22.0,18,14,0.0
62,18,19,11,12.0,7,15,0.0
62,8,19,1,3.0,9,16,0.0
62,2,19,2,16.0,10,17,0.0
62,31,19,1,4.0,11,18,0.0
62,17,19,3,9.0,12,19,0.0
62,26,19,5,21.0,13,20,0.0
62,32,19,9,15.0,16,21,0.0
62,36,19,8,23.0,19,22,0.0
63,30,8,6,5.0,1,1,10.0
63,4,8,4,1.0,3,2,8.0
63,13,8,6,6.0,2,3,6.0
63,23,8,7,7.0,5,4,5.0
63,8,8,1,3.0,6,5,4.0
63,21,8,4,2.0,7,6,3.0
63,37,8,1,4.0,8,7,2.0
63,2,8,2,16.0,11,8,1.0
63,14,8,9,14.0,9,9,0.0
63,26,8,5,21.0,14,10,0.0
63,35,8,2,17.0,16,11,0.0
63,32,8,9,15.0,12,12,0.0
63,24,8,5,20.0,22,13,0.0
63,3,8,3,10.0,18,14,0.0
63,27,8,13,19.0,15,15,0.0
63,36,8,8,23.0,20,16,0.0
63,18,8,11,12.0,17,17,0.0
63,17,8,3,9.0,10,18,0.0
63,15,8,7,8.0,4,19,0.0
63,22,8,11,11.0,13,20,0.0
63,33,8,13,18.0,19,21,0.0
63,11,8,8,22.0,21,22,0.0
64,30,10,6,5.0,2,1,10.0
64,13,10,6,6.0,3,2,8.0
64,8,10,1,3.0,1,3,6.0
64,18,10,11,12.0,4,4,5.0
64,4,10,4,1.0,7,5,4.0
64,21,10,4,2.0,5,6,3.0
64,15,10,7,8.0,20,7,2.0
64,32,10,9,15.0,12,8,1.0
64,23,10,7,7.0,8,9,0.0
64,24,10,5,20.0,16,10,0.0
64,14,10,9,14.0,10,11,0.0
64,26,10,5,21.0,19,12,0.0
64,17,10,3,9.0,11,13,0.0
64,11,10,8,22.0,17,14,0.0
64,35,10,2,17.0,13,15,0.0
64,22,10,11,11.0,6,16,0.0
64,2,10,2,16.0,15,17,0.0
64,37,10,1,4.0,9,18,0.0
64,29,10,8,23.0,22,19,0.0
64,3,10,3,10.0,14,20,0.0
64,27,10,13,19.0,21,21,0.0
64,33,10,13,18.0,18,22,0.0
65,18,11,11,12.0,14,1,10.0
65,37,11,1,4.0,4,2,8.0
65,2,11,2,16.0,10,3,6.0
65,22,11,11,11.0,3,4,5.0
65,14,11,9,14.0,12,5,4.0
65,23,11,7,7.0,6,6,3.0
65,13,11,6,6.0,2,7,2.0
65,30,11,6,5.0,11,8,1.0
65,33,11,13,18.0,16,9,0.0
65,27,11,13,19.0,22,10,0.0
65,26,11,5,21.0,20,11,0.0
65,15,11,7,8.0,8,12,0.0
65,11,11,8,22.0,19,13,0.0
65,4,11,4,1.0,15,14,0.0
65,8,11,1,3.0,1,15,0.0
65,24,11,5,20.0,17,16,0.0
65,3,11,3,10.0,18,17,0.0
65,21,11,4,2.0,7,18,0.0
65,32,11,9,15.0,13,19,0.0
65,17,11,3,9.0,5,20,0.0
65,29,11,8,23.0,21,21,0.0
65,9,11,2,17.0,9,22,0.0
66,13,5,6,6.0,1,1,10.0
66,4,5,4,1.0,3,2,8.0
66,30,5,6,5.0,2,3,6.0
66,18,5,11,12.0,6,4,5.0
66,37,5,1,4.0,11,5,4.0
66,21,5,4,2.0,4,6,3.0
66,23,5,7,7.0,15,7,2.0
66,22,5,11,11.0,13,8,1.0
66,15,5,7,8.0,12,9,0.0
66,17,5,3,9.0,9,10,0.0
66,32,5,9,15.0,10,11,0.0
66,9,5,2,17.0,8,12,0.0
66,26,5,5,21.0,17,13,0.0
66,2,5,2,16.0,5,14,0.0
66,14,5,9,14.0,16,15,0.0
66,27,5,13,19.0,22,16,0.0
66,11,5,8,22.0,21,17,0.0
66,3,5,3,10.0,14,18,0.0
66,29,5,8,23.0,20,19,0.0
66,24,5,5,20.0,18,20,0.0
66,8,5,1,3.0,7,21,0.0
66,33,5,13,18.0,19,22,0.0
67,30,14,6,5.0,2,1,10.0
67,8,14,1,3.0,1,2,8.0
67,9,14,2,17.0,6,3,6.0
67,21,14,4,2.0,9,4,5.0
67,18,14,11,12.0,5,5,4.0
67,22,14,11,11.0,8,6,3.0
67,15,14,7,8.0,11,7,2.0
67,2,14,2,16.0,3,8,1.0
67,13,14,6,6.0,4,9,0.0
67,17,14,3,9.0,19,10,0.0
67,32,14,9,15.0,16,11,0.0
67,14,14,9,14.0,14,12,0.0
67,26,14,5,21.0,15,13,0.0
67,24,14,5,20.0,17,14,0.0
67,23,14,7,7.0,13,15,0.0
67,11,14,8,22.0,21,16,0.0
67,27,14,14,19.0,18,17,0.0
67,33,14,14,18.0,20,18,0.0
67,4,14,4,1.0,10,19,0.0
67,37,14,1,4.0,7,20,0.0
67,29,14,8,23.0,22,21,0.0
67,3,14,3,10.0,12,22,0.0
68,30,17,6,5.0,6,1,10.0
68,4,17,4,1.0,1,2,8.0
68,21,17,4,2.0,2,3,6.0
68,18,17,11,12.0,4,4,5.0
68,37,17,1,4.0,7,5,4.0
68,22,17,11,11.0,3,6,3.0
68,2,17,2,16.0,8,7,2.0
68,17,17,3,9.0,14,8,1.0
68,14,17,9,14.0,12,9,0.0
68,24,17,5,20.0,13,10,0.0
68,3,17,3,10.0,15,11,0.0
68,38,17,9,15.0,10,12,0.0
68,9,17,2,17.0,9,13,0.0
68,26,17,5,21.0,11,14,0.0
68,27,17,14,19.0,22,15,0.0
68,29,17,8,23.0,19,16,0.0
68,23,17,7,7.0,16,17,0.0
68,13,17,6,6.0,20,18,0.0
68,15,17,7,8.0,17,19,0.0
68,33,17,14,18.0,18,20,0.0
68,8,17,1,3.0,5,21,0.0
68,11,17,8,22.0,21,22,0.0
69,4,22,4,1.0,5,1,10.0
69,13,22,6,6.0,1,2,8.0
69,21,22,4,2.0,6,3,6.0
69,18,22,11,12.0,7,4,5.0
69,8,22,1,3.0,11,5,4.0
69,15,22,7,8.0,4,6,3.0
69,23,22,7,7.0,3,7,2.0
69,2,22,2,16.0,9,8,1.0
69,9,22,2,17.0,12,9,0.0
69,3,22,3,10.0,10,10,0.0
69,37,22,1,4.0,13,11,0.0
69,22,22,11,11.0,8,12,0.0
69,38,22,9,15.0,18,13,0.0
69,24,22,5,20.0,15,14,0.0
69,11,22,8,22.0,20,15,0.0
69,33,22,14,18.0,21,16,0.0
69,29,22,8,23.0,22,17,0.0
69,26,22,5,21.0,19,18,0.0
69,17,22,3,9.0,14,19,0.0
69,30,22,6,5.0,2,20,0.0
69,14,22,9,14.0,17,21,0.0
69,27,22,14,19.0,16,22,0.0
70,13,18,6,6.0,1,1,10.0
70,4,18,4,1.0,4,2,8.0
70,18,18,11,12.0,14,3,6.0
70,30,18,6,5.0,10,4,5.0
70,8,18,1,3.0,2,5,4.0
70,21,18,4,2.0,6,6,3.0
70,22,18,11,11.0,5,7,2.0
70,37,18,1,4.0,12,8,1.0
70,9,18,2,17.0,9,9,0.0
70,11,18,8,22.0,19,10,0.0
70,26,18,5,21.0,16,11,0.0
70,38,18,9,15.0,22,12,0.0
70,24,18,5,20.0,15,13,0.0
70,27,18,14,19.0,17,14,0.0
70,33,18,14,18.0,21,15,0.0
70,29,18,8,23.0,20,16,0.0
70,2,18,2,16.0,8,17,0.0
70,14,18,9,14.0,18,18,0.0
70,15,18,7,8.0,3,19,0.0
70,23,18,7,7.0,7,20,0.0
70,17,18,3,9.0,11,21,0.0
70,3,18,3,10.0,13,22,0.0
71,21,1,4,6.0,1,1,10.0
71,22,1,6,2.0,11,2,8.0
71,4,1,4,5.0,13,3,6.0
71,14,1,9,14.0,5,4,5.0
71,17,1,3,7.0,3,5,4.0
71,31,1,1,10.0,9,6,3.0
71,32,1,9,15.0,6,7,2.0
71,8,1,1,9.0,10,8,1.0
71,15,1,7,16.0,2,9,0.0
71,13,1,15,12.0,18,10,0.0
71,18,1,16,3.0,8,11,0.0
71,23,1,7,17.0,15,12,0.0
71,35,1,15,11.0,4,13,0.0
71,11,1,16,4.0,20,14,0.0
71,39,1,17,19.0,12,15,0.0
71,33,1,17,18.0,14,16,0.0
71,40,1,18,20.0,16,17,0.0
71,30,1,6,1.0,19,18,0.0
71,2,1,3,8.0,7,19,0.0
71,27,1,18,21.0,17,20,0.0
72,4,2,4,5.0,1,1,10.0
72,15,2,7,16.0,2,2,8.0
72,2,2,3,8.0,10,3,6.0
72,31,2,1,10.0,11,4,5.0
72,23,2,7,17.0,5,5,4.0
72,14,2,9,14.0,8,6,3.0
72,30,2,6,1.0,13,7,2.0
72,32,2,9,15.0,7,8,1.0
72,8,2,1,9.0,6,9,0.0
72,13,2,15,12.0,14,10,0.0
72,39,2,17,19.0,17,11,0.0
72,33,2,17,18.0,18,12,0.0
72,27,2,18,21.0,19,13,0.0
72,22,2,6,2.0,12,14,0.0
72,21,2,4,6.0,3,15,0.0
72,17,2,3,7.0,4,16,0.0
72,35,2,15,11.0,16,17,0.0
72,18,2,16,3.0,9,18,0.0
72,19,2,16,4.0,15,19,0.0
72,40,2,18,20.0,20,20,0.0
73,4,3,4,5.0,1,1,10.0
73,15,3,7,16.0,3,2,8.0
73,8,3,1,9.0,9,3,6.0
73,23,3,7,17.0,6,4,5.0
73,37,3,1,10.0,8,5,4.0
73,17,3,3,7.0,5,6,3.0
73,13,3,15,12.0,12,7,2.0
73,14,3,9,14.0,14,8,1.0
73,22,3,6,2.0,20,9,0.0
73,33,3,17,18.0,16,10,0.0
73,35,3,15,11.0,15,11,0.0
73,40,3,18,20.0,19,12,0.0
73,27,3,18,21.0,18,13,0.0
73,18,3,16,3.0,11,14,0.0
73,11,3,16,4.0,13,15,0.0
73,2,3,3,8.0,4,16,0.0
73,30,3,6,1.0,2,17,0.0
73,21,3,4,6.0,10,18,0.0
73,39,3,17,19.0,17,19,0.0
73,32,3,9,15.0,7,20,0.0
74,4,21,4,5.0,2,1,10.0
74,30,21,6,1.0,13,2,8.0
74,25,21,1,10.0,7,3,6.0
74,35,21,15,11.0,11,4,5.0
74,15,21,7,16.0,5,5,4.0
74,2,21,3,8.0,8,6,3.0
74,17,21,3,7.0,4,7,2.0
74,24,21,9,15.0,15,8,1.0
74,23,21,7,17.0,10,9,0.0
74,13,21,15,12.0,18,10,0.0
74,14,21,9,14.0,14,11,0.0
74,39,21,17,19.0,16,12,0.0
74,33,21,17,18.0,17,13,0.0
74,27,21,18,21.0,20,14,0.0
74,22,21,6,2.0,9,15,0.0
74,8,21,1,9.0,1,16,0.0
74,40,21,18,20.0,19,17,0.0
74,21,21,4,6.0,12,18,0.0
74,18,21,16,3.0,3,19,0.0
74,11,21,16,4.0,6,20,0.0
75,8,4,1,9.0,1,1,10.0
75,4,4,4,5.0,3,2,8.0
75,15,4,7,16.0,5,3,6.0
75,23,4,7,17.0,4,4,5.0
75,21,4,4,6.0,6,5,4.0
75,17,4,3,7.0,2,6,3.0
75,31,4,1,10.0,7,7,2.0
75,14,4,9,14.0,9,8,1.0
75,22,4,6,2.0,16,9,0.0
75,2,4,3,8.0,17,10,0.0
75,13,4,15,12.0,10,11,0.0
75,33,4,17,18.0,18,12,0.0
75,39,4,17,19.0,13,13,0.0
75,35,4,15,11.0,12,14,0.0
75,30,4,6,1.0,8,15,0.0
75,27,4,18,21.0,14,16,0.0
75,40,4,18,20.0,15,17,0.0
75,24,4,9,15.0,11,18,0.0
76,8,6,1,9.0,1,1,10.0
76,2,6,3,8.0,6,2,8.0
76,17,6,3,7.0,3,3,6.0
76,4,6,4,5.0,2,4,5.0
76,31,6,1,10.0,16,5,4.0
76,23,6,7,17.0,18,6,3.0
76,30,6,6,1.0,8,7,2.0
76,22,6,6,2.0,10,8,1.0
76,13,6,15,12.0,11,9,0.0
76,15,6,7,16.0,5,10,0.0
76,35,6,15,11.0,9,11,0.0
76,21,6,4,6.0,4,12,0.0
76,33,6,17,18.0,15,13,0.0
76,27,6,18,21.0,14,14,0.0
76,24,6,9,15.0,12,15,0.0
76,40,6,18,20.0,13,16,0.0
76,14,6,9,14.0,7,17,0.0
76,39,6,17,19.0,17,18,0.0
77,4,20,4,5.0,6,1,10.0
77,2,20,3,8.0,1,2,8.0
77,22,20,6,2.0,7,3,6.0
77,14,20,9,14.0,12,4,5.0
77,30,20,6,1.0,10,5,4.0
77,21,20,4,6.0,9,6,3.0
77,31,20,1,10.0,5,7,2.0
77,15,20,7,16.0,4,8,1.0
77,24,20,9,15.0,14,9,0.0
77,18,20,16,3.0,13,10,0.0
77,8,20,1,9.0,2,11,0.0
77,11,20,16,4.0,16,12,0.0
77,35,20,15,11.0,15,13,0.0
77,13,20,15,12.0,11,14,0.0
77,33,20,17,18.0,17,15,0.0
77,39,20,17,19.0,19,16,0.0
77,27,20,18,21.0,20,17,0.0
77,40,20,18,20.0,18,18,0.0
77,23,20,7,17.0,8,19,0.0
77,17,20,3,7.0,3,20,0.0
78,8,7,1,9.0,7,1,10.0
78,30,7,6,1.0,2,2,8.0
78,22,7,6,2.0,20,3,6.0
78,13,7,15,12.0,11,4,5.0
78,17,7,3,7.0,14,5,4.0
78,23,7,7,17.0,10,6,3.0
78,14,7,9,14.0,12,7,2.0
78,32,7,9,15.0,16,8,1.0
78,35,7,15,11.0,8,9,0.0
78,33,7,17,18.0,18,10,0.0
78,27,7,18,21.0,15,11,0.0
78,15,7,7,16.0,9,12,0.0
78,18,7,16,3.0,1,13,0.0
78,2,7,3,8.0,13,14,0.0
78,11,7,16,4.0,6,15,0.0
78,40,7,18,20.0,19,16,0.0
78,4,7,4,5.0,3,17,0.0
78,21,7,4,6.0,4,18,0.0
78,39,7,17,19.0,17,19,0.0
78,31,7,1,10.0,5,20,0.0
79,30,19,6,1.0,5,1,10.0
79,22,19,6,2.0,7,2,8.0
79,33,19,17,18.0,17,3,6.0
79,39,19,17,19.0,19,4,5.0
79,27,19,18,21.0,18,5,4.0
79,40,19,18,20.0,20,6,3.0
79,15,19,7,16.0,1,7,0.0
79,8,19,1,9.0,2,8,0.0
79,18,19,16,3.0,3,9,0.0
79,21,19,4,6.0,4,10,0.0
79,4,19,4,5.0,6,11,0.0
79,11,19,16,4.0,8,12,0.0
79,17,19,3,7.0,9,13,0.0
79,13,19,15,12.0,10,14,0.0
79,31,19,1,10.0,11,15,0.0
79,35,19,15,11.0,12,16,0.0
79,41,19,7,17.0,13,17,0.0
79,32,19,9,15.0,14,18,0.0
79,2,19,3,8.0,15,19,0.0
79,14,19,9,14.0,16,20,0.0
80,4,8,4,5.0,1,1,10.0
80,8,8,1,9.0,13,2,8.0
80,30,8,6,1.0,3,3,6.0
80,18,8,16,3.0,7,4,5.0
80,15,8,7,16.0,2,5,4.0
80,21,8,4,6.0,6,6,3.0
80,23,8,7,17.0,11,7,2.0
80,35,8,15,11.0,10,8,1.0
80,22,8,6,2.0,5,9,0.0
80,14,8,9,14.0,15,10,0.0
80,11,8,16,4.0,4,11,0.0
80,17,8,3,7.0,12,12,0.0
80,33,8,17,18.0,19,13,0.0
80,2,8,3,8.0,14,14,0.0
80,39,8,17,19.0,17,15,0.0
80,31,8,1,10.0,8,16,0.0
80,27,8,18,21.0,20,17,0.0
80,40,8,18,20.0,18,18,0.0
80,13,8,15,12.0,9,19,0.0
80,32,8,9,15.0,16,20,0.0
81,31,9,1,10.0,3,1,10.0
81,4,9,4,5.0,1,2,8.0
81,8,9,1,9.0,12,3,6.0
81,21,9,4,6.0,6,4,5.0
81,18,9,16,3.0,2,5,4.0
81,30,9,6,1.0,9,6,3.0
81,22,9,6,2.0,5,7,2.0
81,23,9,7,17.0,8,8,1.0
81,15,9,7,16.0,4,9,0.0
81,13,9,15,12.0,16,10,0.0
81,17,9,3,7.0,11,11,0.0
81,2,9,3,8.0,14,12,0.0
81,14,9,9,14.0,13,13,0.0
81,35,9,15,11.0,10,14,0.0
81,32,9,9,15.0,15,15,0.0
81,11,9,16,4.0,7,16,0.0
81,33,9,17,18.0,20,17,0.0
81,27,9,18,21.0,18,18,0.0
81,40,9,18,20.0,19,19,0.0
81,39,9,17,19.0,17,20,0.0
82,4,10,4,5.0,3,1,10.0
82,31,10,1,10.0,20,2,8.0
82,18,10,16,3.0,2,3,6.0
82,21,10,4,6.0,4,4,5.0
82,30,10,6,1.0,5,5,4.0
82,23,10,7,17.0,12,6,3.0
82,14,10,9,14.0,11,7,2.0
82,13,10,15,12.0,13,8,1.0
82,32,10,9,15.0,10,9,0.0
82,22,10,6,2.0,15,10,0.0
82,2,10,3,8.0,7,11,0.0
82,11,10,16,4.0,8,12,0.0
82,27,10,18,21.0,16,13,0.0
82,15,10,7,16.0,9,14,0.0
82,35,10,15,11.0,14,15,0.0
82,39,10,17,19.0,19,16,0.0
82,33,10,17,18.0,18,17,0.0
82,38,10,18,20.0,17,18,0.0
82,17,10,3,7.0,6,19,0.0
82,8,10,1,9.0,1,20,0.0
83,8,11,1,9.0,4,1,10.0
83,30,11,6,1.0,1,2,8.0
83,23,11,7,17.0,5,3,6.0
83,15,11,7,16.0,3,4,5.0
83,18,11,16,3.0,8,5,4.0
83,2,11,3,8.0,12,6,3.0
83,17,11,3,7.0,16,7,2.0
83,11,11,16,4.0,10,8,1.0
83,21,11,4,6.0,9,9,0.0
83,22,11,6,2.0,7,10,0.0
83,4,11,4,5.0,6,11,0.0
83,39,11,17,19.0,18,12,0.0
83,33,11,17,18.0,20,13,0.0
83,13,11,15,12.0,14,14,0.0
83,27,11,18,21.0,17,15,0.0
83,35,11,15,11.0,15,16,0.0
83,31,11,1,10.0,2,17,0.0
83,38,11,18,20.0,19,18,0.0
83,14,11,9,14.0,13,19,0.0
83,32,11,9,15.0,11,20,0.0
